order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order,morning_order,date_ordered
230824,113593,prior,9,4,17,6,no,2025-01-07
2979951,125485,prior,2,5,09,30,yes,2025-01-31
2893552,199318,prior,6,3,17,8,no,2025-01-09
2945266,110994,prior,7,3,10,1,yes,2025-01-02
1069807,20659,prior,48,4,15,2,no,2025-01-03
1244815,80647,prior,9,3,14,7,no,2025-01-08
859556,186022,prior,4,4,09,16,yes,2025-01-17
1354209,35716,prior,3,1,15,30,no,2025-01-31
298486,86078,prior,8,4,14,5,no,2025-01-06
1681814,25964,train,7,4,14,15,no,2025-01-16
3197280,152181,train,13,1,12,6,no,2025-01-07
1958305,102254,prior,60,4,13,9,no,2025-01-10
2676805,175127,prior,6,4,22,6,no,2025-01-07
839473,29881,prior,29,1,16,1,no,2025-01-02
2858657,94312,prior,77,5,11,5,no,2025-01-06
31085,130078,prior,12,3,19,8,no,2025-01-09
2728543,178847,prior,14,4,19,4,no,2025-01-05
2230464,91777,train,6,3,14,30,no,2025-01-31
2200549,150861,prior,2,5,20,30,no,2025-01-31
3414688,160519,prior,26,4,19,11,no,2025-01-12
1136096,182720,prior,17,0,15,7,no,2025-01-08
1527584,163880,prior,6,0,13,6,no,2025-01-07
3013103,18909,prior,8,2,10,8,yes,2025-01-09
3191953,156190,prior,29,3,14,2,no,2025-01-03
1431160,4323,prior,9,0,08,5,yes,2025-01-06
3173978,7885,prior,12,0,12,26,no,2025-01-27
767193,166283,prior,3,0,16,15,no,2025-01-16
2913400,81290,prior,3,2,14,8,no,2025-01-09
3215351,132473,prior,3,3,19,8,no,2025-01-09
1647662,61407,prior,10,0,13,14,no,2025-01-15
3132946,17165,prior,4,6,22,7,no,2025-01-08
2999305,197479,prior,3,0,00,4,no,2025-01-05
2808533,183671,test,11,0,16,6,no,2025-01-07
588315,49050,prior,8,5,17,3,no,2025-01-04
527621,110171,prior,24,1,09,12,yes,2025-01-13
503402,35150,prior,3,5,09,5,yes,2025-01-06
697103,193813,prior,2,6,16,6,no,2025-01-07
1763512,187416,prior,30,0,13,8,no,2025-01-09
336169,75234,prior,15,2,17,30,no,2025-01-31
1451972,118625,prior,40,2,09,4,yes,2025-01-05
2984477,202388,prior,6,4,00,21,no,2025-01-22
1869576,129707,prior,20,1,18,12,no,2025-01-13
1748724,19910,prior,3,1,10,14,yes,2025-01-15
2758511,119835,prior,67,6,21,2,no,2025-01-03
2287785,180461,prior,20,0,11,2,no,2025-01-03
1455851,204604,prior,3,3,18,30,no,2025-01-31
329682,180797,prior,25,3,12,8,no,2025-01-09
2583464,162979,prior,4,0,18,27,no,2025-01-28
2328106,169842,prior,13,2,13,30,no,2025-01-31
3109833,85278,prior,25,4,16,3,no,2025-01-04
3104620,104606,prior,37,4,20,4,no,2025-01-05
3163547,203229,prior,6,6,23,7,no,2025-01-08
1709269,179651,prior,2,6,08,7,yes,2025-01-08
2772882,94371,prior,5,4,12,30,no,2025-01-31
85561,170557,prior,2,2,16,30,no,2025-01-31
3386802,7371,prior,8,5,17,6,no,2025-01-07
1415322,97865,prior,2,6,23,6,no,2025-01-07
2656997,93023,prior,12,1,19,18,no,2025-01-19
1907660,88983,prior,10,4,10,16,yes,2025-01-17
152201,106114,prior,7,0,13,30,no,2025-01-31
3081486,55687,prior,9,5,14,8,no,2025-01-09
1288370,119289,prior,7,5,08,10,yes,2025-01-11
1095986,125179,prior,10,0,08,17,yes,2025-01-18
1920380,175540,prior,44,1,13,2,no,2025-01-03
2417060,83381,prior,41,3,08,5,yes,2025-01-06
2846441,41018,prior,5,0,15,8,no,2025-01-09
2946050,85482,prior,3,6,17,20,no,2025-01-21
1130301,86866,prior,5,1,18,6,no,2025-01-07
2712096,75825,prior,82,6,21,1,no,2025-01-02
2219931,81766,prior,8,0,17,11,no,2025-01-12
3054766,170515,prior,4,1,13,3,no,2025-01-04
1684309,74142,prior,7,1,10,7,yes,2025-01-08
2886310,205510,prior,36,0,12,6,no,2025-01-07
2093964,182289,prior,5,6,18,15,no,2025-01-16
1593134,33893,prior,13,4,17,3,no,2025-01-04
2847232,48471,prior,18,6,11,6,no,2025-01-07
2979450,3420,prior,7,5,15,4,no,2025-01-05
995693,32391,prior,3,4,20,11,no,2025-01-12
2499985,60177,prior,4,4,18,18,no,2025-01-19
2960866,32324,prior,15,1,12,30,no,2025-01-31
1314450,46746,prior,9,3,19,3,no,2025-01-04
48553,152008,prior,9,6,11,12,no,2025-01-13
1184819,184544,train,24,5,10,4,yes,2025-01-05
2652587,186228,prior,16,6,11,9,no,2025-01-10
1076997,55086,prior,6,5,19,13,no,2025-01-14
278492,4282,prior,15,5,07,21,yes,2025-01-22
2858476,205442,prior,6,1,19,3,no,2025-01-04
1455154,52352,prior,47,2,20,0,no,2025-01-01
2879019,7363,prior,3,1,17,30,no,2025-01-31
617225,206102,prior,5,1,10,9,yes,2025-01-10
3393207,107124,prior,31,0,10,15,yes,2025-01-16
2568653,185734,prior,27,4,15,7,no,2025-01-08
285976,47835,prior,20,0,13,14,no,2025-01-15
208230,66224,prior,57,6,13,4,no,2025-01-05
67279,123454,train,9,5,08,18,yes,2025-01-19
2372495,63091,prior,2,3,11,5,no,2025-01-06
2565820,46760,prior,7,0,15,28,no,2025-01-29
3377090,184923,prior,2,2,06,5,yes,2025-01-06
879809,98900,prior,13,0,10,8,yes,2025-01-09
2120756,140305,train,8,1,10,5,yes,2025-01-06
455875,2836,prior,6,2,09,7,yes,2025-01-08
777568,38457,prior,2,4,17,15,no,2025-01-16
1065437,80128,prior,8,3,12,7,no,2025-01-08
3404397,133175,prior,18,5,19,3,no,2025-01-04
774091,22089,prior,24,3,08,6,yes,2025-01-07
1951279,70247,prior,8,0,13,5,no,2025-01-06
3267485,69511,prior,49,5,15,9,no,2025-01-10
791580,114754,prior,13,4,09,3,yes,2025-01-04
2640749,36133,prior,6,2,16,1,no,2025-01-02
1934508,177501,prior,27,6,08,5,yes,2025-01-06
123743,105651,prior,34,2,15,6,no,2025-01-07
381712,167860,prior,6,0,15,5,no,2025-01-06
1792906,169484,prior,3,6,00,26,no,2025-01-27
2284853,109491,prior,13,1,19,0,no,2025-01-01
3408722,35531,prior,2,1,21,7,no,2025-01-08
3196353,163656,prior,5,6,23,25,no,2025-01-26
2426749,148787,prior,32,0,16,2,no,2025-01-03
3274988,127439,prior,27,4,10,5,yes,2025-01-06
1220653,82406,prior,5,4,18,6,no,2025-01-07
2515412,64478,prior,3,5,12,8,no,2025-01-09
1136054,155032,prior,79,5,09,2,yes,2025-01-03
1200039,17311,prior,4,6,12,26,no,2025-01-27
199898,144291,prior,16,6,12,9,no,2025-01-10
874103,53280,prior,3,6,12,7,no,2025-01-08
2825880,135226,prior,3,0,07,21,yes,2025-01-22
118210,8021,prior,4,4,12,30,no,2025-01-31
1190041,67921,prior,59,2,07,1,yes,2025-01-02
2311411,23734,prior,4,3,14,0,no,2025-01-01
1346671,114532,prior,41,1,17,5,no,2025-01-06
504624,146080,train,8,3,00,13,no,2025-01-14
1342293,113697,prior,51,6,11,0,no,2025-01-01
3418918,169352,prior,19,6,15,0,no,2025-01-01
2619620,103480,prior,3,1,09,6,yes,2025-01-07
1728895,202461,prior,3,0,10,14,yes,2025-01-15
2545224,29672,prior,44,1,22,6,no,2025-01-07
1286133,38238,prior,9,4,22,30,no,2025-01-31
1651565,148943,prior,13,0,18,16,no,2025-01-17
2867497,149279,prior,9,2,19,30,no,2025-01-31
2151874,136099,prior,5,2,13,7,no,2025-01-08
2768664,138504,prior,4,6,13,15,no,2025-01-16
2064965,104856,train,7,2,15,30,no,2025-01-31
3398748,114430,prior,6,3,15,6,no,2025-01-07
328506,154845,prior,21,2,01,3,no,2025-01-04
243262,87959,prior,87,2,18,2,no,2025-01-03
951364,95283,prior,15,0,17,8,no,2025-01-09
2491731,160078,prior,15,5,09,8,yes,2025-01-09
3419734,137355,prior,26,4,22,8,no,2025-01-09
1382638,26363,prior,43,0,10,12,yes,2025-01-13
2963370,51338,prior,41,3,09,7,yes,2025-01-08
3238684,54810,prior,48,5,11,4,no,2025-01-05
1645642,105460,prior,29,1,08,19,yes,2025-01-20
1466609,101880,prior,36,2,09,1,yes,2025-01-02
266817,49417,prior,43,6,13,3,no,2025-01-04
3295520,192681,prior,51,4,12,2,no,2025-01-03
24531,13070,prior,12,1,15,7,no,2025-01-08
2792594,20335,prior,11,5,15,7,no,2025-01-08
3392843,117789,prior,54,2,10,5,yes,2025-01-06
3354520,38148,prior,29,2,09,4,yes,2025-01-05
324196,12628,prior,3,1,09,16,yes,2025-01-17
2031781,69351,test,5,6,13,9,no,2025-01-10
2542829,61160,prior,27,1,16,5,no,2025-01-06
926489,184021,prior,9,1,11,1,no,2025-01-02
3213370,57935,prior,7,0,14,15,no,2025-01-16
177776,101042,prior,4,6,23,30,no,2025-01-31
2856237,194341,test,7,4,11,30,no,2025-01-31
3186026,135968,prior,7,5,09,7,yes,2025-01-08
1038690,163115,prior,22,0,13,8,no,2025-01-09
1327180,102911,prior,14,1,09,7,yes,2025-01-08
2412369,202554,prior,30,3,13,1,no,2025-01-02
413914,831,prior,15,1,22,12,no,2025-01-13
3405134,111521,prior,5,1,17,14,no,2025-01-15
1816807,102254,prior,84,2,22,2,no,2025-01-03
2792116,149680,prior,53,3,10,2,yes,2025-01-03
1499695,165768,prior,6,4,21,13,no,2025-01-14
3119759,52472,prior,22,1,10,8,yes,2025-01-09
590838,13568,train,22,3,14,9,no,2025-01-10
1776644,57808,prior,43,3,05,21,yes,2025-01-22
1768850,10132,prior,21,2,17,4,no,2025-01-05
401612,49296,prior,21,4,13,9,no,2025-01-10
2953785,35938,prior,17,2,11,13,no,2025-01-14
1997416,116088,prior,3,6,15,30,no,2025-01-31
906049,23583,prior,3,1,19,2,no,2025-01-03
1954536,14064,prior,10,6,14,11,no,2025-01-12
2393663,191255,prior,7,6,11,0,no,2025-01-01
2282332,147900,prior,14,2,09,15,yes,2025-01-16
2177595,172134,prior,24,2,09,23,yes,2025-01-24
168823,102784,prior,7,3,09,2,yes,2025-01-03
1768450,55859,prior,4,0,13,30,no,2025-01-31
3143306,120076,prior,2,1,10,10,yes,2025-01-11
692957,159901,train,6,1,13,11,no,2025-01-12
2375698,83605,prior,20,0,17,3,no,2025-01-04
1357426,134595,prior,3,3,15,3,no,2025-01-04
1747447,113854,prior,4,2,09,6,yes,2025-01-07
1962279,174059,prior,3,0,15,9,no,2025-01-10
2996759,5702,train,7,2,12,30,no,2025-01-31
312315,67988,prior,4,3,12,7,no,2025-01-08
3070871,13471,prior,6,0,15,14,no,2025-01-15
2985911,99720,prior,5,0,12,4,no,2025-01-05
3222752,125378,prior,60,4,07,1,yes,2025-01-02
783710,179333,prior,7,5,14,25,no,2025-01-26
1901127,89676,prior,5,3,10,1,yes,2025-01-02
460247,110265,prior,8,6,19,4,no,2025-01-05
9312,126994,prior,5,1,17,30,no,2025-01-31
815197,167706,prior,17,6,09,12,yes,2025-01-13
425260,47267,prior,5,0,11,21,no,2025-01-22
262357,52805,prior,27,0,16,20,no,2025-01-21
106395,154682,prior,31,3,07,22,yes,2025-01-23
1189421,198897,prior,27,5,09,8,yes,2025-01-09
1876241,45382,prior,28,4,13,8,no,2025-01-09
1363712,180743,prior,79,2,14,3,no,2025-01-04
1686000,52919,prior,42,6,16,14,no,2025-01-15
903973,79601,prior,10,2,13,15,no,2025-01-16
413770,34123,train,5,3,17,17,no,2025-01-18
2081506,197924,prior,6,4,14,30,no,2025-01-31
1212019,64833,prior,13,1,14,13,no,2025-01-14
86884,49028,prior,10,6,16,10,no,2025-01-11
436373,125280,prior,16,3,15,4,no,2025-01-05
1718271,37499,prior,45,4,19,2,no,2025-01-03
532171,165577,prior,27,4,14,5,no,2025-01-06
2270541,108613,prior,6,1,10,30,yes,2025-01-31
60062,147275,prior,6,0,09,7,yes,2025-01-08
1442327,85542,prior,20,1,23,4,no,2025-01-05
2219709,16118,prior,76,4,19,4,no,2025-01-05
3077632,28556,prior,3,5,17,7,no,2025-01-08
1500858,21298,prior,5,1,09,7,yes,2025-01-08
2777690,192096,prior,28,3,15,7,no,2025-01-08
654468,149728,prior,7,2,12,28,no,2025-01-29
1701257,171188,prior,45,2,16,4,no,2025-01-05
426859,143246,prior,8,6,14,10,no,2025-01-11
2904490,126981,prior,8,0,18,13,no,2025-01-14
3294326,194960,prior,33,1,13,5,no,2025-01-06
2574581,60754,prior,15,4,14,2,no,2025-01-03
2494654,34039,prior,3,5,13,16,no,2025-01-17
1377932,105370,prior,38,2,16,7,no,2025-01-08
1806306,95882,prior,70,3,15,5,no,2025-01-06
2674732,2275,prior,17,4,19,13,no,2025-01-14
1510333,121140,prior,7,2,21,6,no,2025-01-07
711836,204842,prior,28,2,17,4,no,2025-01-05
2257533,50818,prior,7,3,15,23,no,2025-01-24
2790389,38499,prior,7,0,19,12,no,2025-01-13
3348723,36588,prior,7,1,17,0,no,2025-01-01
2700182,157787,prior,29,2,15,23,no,2025-01-24
655646,35415,prior,5,5,09,18,yes,2025-01-19
2952884,41099,prior,4,3,06,9,yes,2025-01-10
2004999,189079,prior,3,5,15,11,no,2025-01-12
777628,107215,prior,5,6,10,7,yes,2025-01-08
516602,32566,prior,4,2,15,9,no,2025-01-10
3167210,163065,test,6,0,09,19,yes,2025-01-20
1996614,54898,prior,15,0,15,5,no,2025-01-06
421963,65839,prior,17,6,17,30,no,2025-01-31
2843458,140888,prior,3,0,12,15,no,2025-01-16
1430149,142319,prior,41,6,17,3,no,2025-01-04
937868,189965,prior,4,5,09,16,yes,2025-01-17
662745,1971,prior,18,3,14,2,no,2025-01-03
58212,37160,prior,24,1,15,1,no,2025-01-02
1328991,126709,prior,10,2,23,7,no,2025-01-08
2581522,99735,prior,38,4,09,2,yes,2025-01-03
1062694,190512,prior,7,4,17,30,no,2025-01-31
3171142,21330,test,25,4,15,0,no,2025-01-01
1251932,147143,prior,10,6,13,13,no,2025-01-14
3380031,203894,prior,12,4,16,6,no,2025-01-07
605930,69224,prior,14,1,23,12,no,2025-01-13
2603674,145822,prior,50,6,15,10,no,2025-01-11
1279446,7850,prior,9,3,08,30,yes,2025-01-31
3054478,103714,prior,16,0,15,1,no,2025-01-02
2947571,151367,prior,15,1,14,7,no,2025-01-08
2269861,121197,prior,7,0,14,6,no,2025-01-07
2074783,73556,test,15,4,17,15,no,2025-01-16
1525943,139145,prior,2,3,10,4,yes,2025-01-05
2085696,76486,prior,14,4,13,12,no,2025-01-13
2603955,104612,prior,23,5,06,14,yes,2025-01-15
1332082,155855,prior,20,0,14,27,no,2025-01-28
1966684,73073,prior,4,3,16,9,no,2025-01-10
1177598,60963,prior,3,2,14,30,no,2025-01-31
2422944,159797,prior,13,4,10,14,yes,2025-01-15
909215,181555,prior,5,5,22,6,no,2025-01-07
3419234,85768,prior,11,2,13,15,no,2025-01-16
853276,143597,prior,6,2,23,15,no,2025-01-16
929264,9182,prior,22,6,12,13,no,2025-01-14
1931521,105507,prior,6,2,13,14,no,2025-01-15
204455,139301,prior,25,1,00,5,no,2025-01-06
1734077,121144,prior,7,6,08,18,yes,2025-01-19
2506839,4544,prior,23,6,14,13,no,2025-01-14
3282380,14248,train,6,1,16,7,no,2025-01-08
808465,27305,prior,2,5,19,22,no,2025-01-23
3345770,104461,prior,2,0,19,21,no,2025-01-22
1729885,119439,prior,44,0,16,1,no,2025-01-02
3121577,50592,prior,20,0,09,4,yes,2025-01-05
2293417,134931,prior,17,2,14,4,no,2025-01-05
1520816,144595,prior,5,1,18,3,no,2025-01-04
3101937,123987,prior,5,3,10,30,yes,2025-01-31
350666,156205,prior,10,3,07,2,yes,2025-01-03
2972222,52804,prior,3,3,11,23,no,2025-01-24
3069422,66294,prior,3,5,14,3,no,2025-01-04
2986622,17927,prior,5,3,18,6,no,2025-01-07
1132069,89508,prior,2,4,00,30,no,2025-01-31
2043506,37795,prior,78,4,18,7,no,2025-01-08
2110323,157827,prior,13,3,09,1,yes,2025-01-02
17892,83382,prior,14,0,14,30,no,2025-01-31
2540830,100330,prior,41,1,10,7,yes,2025-01-08
2726586,95238,prior,4,0,10,1,yes,2025-01-02
546315,104263,prior,17,3,15,3,no,2025-01-04
3034639,152427,prior,4,4,14,8,no,2025-01-09
657091,1504,prior,11,5,17,12,no,2025-01-13
1515841,167301,prior,3,3,22,13,no,2025-01-14
420641,33244,prior,20,4,16,5,no,2025-01-06
2621717,29615,prior,30,5,16,2,no,2025-01-03
143041,176746,prior,4,5,16,13,no,2025-01-14
1886602,61065,prior,12,4,12,10,no,2025-01-11
3239484,62411,prior,10,6,15,0,no,2025-01-01
1819377,64758,prior,12,2,14,7,no,2025-01-08
3120590,69329,prior,15,5,11,3,no,2025-01-04
2319941,165075,prior,22,2,08,9,yes,2025-01-10
2405927,48664,prior,6,3,12,6,no,2025-01-07
1984829,71438,prior,29,5,17,16,no,2025-01-17
1401131,43367,prior,17,6,20,1,no,2025-01-02
928751,152313,prior,5,6,12,16,no,2025-01-17
2961541,157058,test,8,0,19,13,no,2025-01-14
309518,32099,prior,2,1,15,1,no,2025-01-02
2733317,33955,prior,30,1,09,7,yes,2025-01-08
3200823,94213,train,7,3,11,27,no,2025-01-28
167052,163863,prior,30,4,18,4,no,2025-01-05
715865,32437,prior,12,4,12,6,no,2025-01-07
678267,190115,prior,5,1,09,10,yes,2025-01-11
2489678,5377,prior,5,5,12,1,no,2025-01-02
909247,132919,prior,19,5,12,9,no,2025-01-10
2970636,84859,prior,23,1,18,6,no,2025-01-07
486545,148940,prior,38,6,13,6,no,2025-01-07
1042152,172625,prior,3,4,17,6,no,2025-01-07
1569906,70235,prior,36,0,13,27,no,2025-01-28
365233,109904,prior,59,4,10,2,yes,2025-01-03
1209345,917,prior,19,5,17,6,no,2025-01-07
1681848,180793,prior,42,3,10,1,yes,2025-01-02
2215537,80861,prior,3,4,23,14,no,2025-01-15
1704595,62971,prior,18,0,19,6,no,2025-01-07
1974995,106939,prior,4,5,18,5,no,2025-01-06
1624175,74722,prior,5,6,11,30,no,2025-01-31
1698971,155550,prior,8,4,12,30,no,2025-01-31
437656,1173,prior,40,1,15,1,no,2025-01-02
2520858,135388,prior,2,1,14,0,no,2025-01-01
1354295,158647,prior,4,3,16,20,no,2025-01-21
3132586,73021,prior,2,4,19,14,no,2025-01-15
968835,143647,prior,23,5,11,16,no,2025-01-17
2795747,11749,prior,17,5,14,4,no,2025-01-05
2099964,65413,prior,36,4,18,3,no,2025-01-04
997172,122359,prior,7,3,23,8,no,2025-01-09
669351,80820,prior,18,1,10,7,yes,2025-01-08
2545580,33063,prior,7,5,10,11,yes,2025-01-12
1435606,102746,train,7,0,09,6,yes,2025-01-07
2698456,96795,prior,25,0,13,8,no,2025-01-09
1761933,167262,prior,37,5,13,1,no,2025-01-02
3206699,124085,prior,30,5,20,1,no,2025-01-02
1841310,200912,prior,5,3,09,6,yes,2025-01-07
1909625,114505,prior,3,1,13,8,no,2025-01-09
3410389,152516,prior,5,0,16,7,no,2025-01-08
413806,192011,prior,4,0,14,2,no,2025-01-03
3174241,166475,prior,4,5,21,6,no,2025-01-07
1019777,36512,prior,13,6,19,21,no,2025-01-22
2998283,188602,prior,2,4,12,5,no,2025-01-06
10549,65267,prior,45,4,14,7,no,2025-01-08
22342,37560,prior,14,4,20,8,no,2025-01-09
1546080,187311,prior,18,0,11,25,no,2025-01-26
196100,173083,prior,8,5,16,29,no,2025-01-30
587575,202963,prior,2,1,12,12,no,2025-01-13
685039,60294,prior,8,2,08,30,yes,2025-01-31
1546828,154811,train,6,4,16,23,no,2025-01-24
236906,100023,prior,3,2,19,30,no,2025-01-31
1211828,62340,prior,41,6,13,3,no,2025-01-04
3404182,4558,prior,22,3,12,4,no,2025-01-05
2671041,201633,prior,3,6,20,6,no,2025-01-07
2652065,3770,prior,43,2,11,6,no,2025-01-07
1702270,168431,prior,6,3,14,6,no,2025-01-07
72355,36875,prior,72,5,10,7,yes,2025-01-08
2533116,2779,prior,20,0,15,3,no,2025-01-04
444314,153994,prior,11,5,18,9,no,2025-01-10
711419,108741,prior,21,6,08,9,yes,2025-01-10
3117379,65724,prior,4,5,21,13,no,2025-01-14
1902689,177942,prior,41,1,23,30,no,2025-01-31
2287517,99392,prior,19,0,15,9,no,2025-01-10
1400615,103976,prior,17,2,11,22,no,2025-01-23
1700367,105442,prior,2,1,19,13,no,2025-01-14
1287573,77363,prior,27,3,11,1,no,2025-01-02
2402234,157747,prior,12,0,12,13,no,2025-01-14
1906026,98357,prior,90,0,07,8,yes,2025-01-09
2681967,84787,prior,7,2,19,11,no,2025-01-12
3023097,165911,prior,9,2,10,30,yes,2025-01-31
2494269,122530,prior,7,3,16,8,no,2025-01-09
1918887,8806,prior,66,1,10,3,yes,2025-01-04
3370094,118391,prior,6,0,20,30,no,2025-01-31
2069229,198103,prior,30,2,11,6,no,2025-01-07
1114558,113062,prior,11,5,07,12,yes,2025-01-13
1078110,26422,prior,9,0,15,26,no,2025-01-27
3406492,179260,prior,31,5,10,7,yes,2025-01-08
2108565,118412,prior,27,6,10,9,yes,2025-01-10
3084949,165521,prior,19,2,10,2,yes,2025-01-03
3013460,176002,prior,11,1,10,7,yes,2025-01-08
621043,158549,prior,60,3,11,3,no,2025-01-04
2905734,173480,prior,2,6,10,15,yes,2025-01-16
2683285,72920,prior,25,5,12,5,no,2025-01-06
1785837,20572,prior,5,6,13,16,no,2025-01-17
131236,34763,prior,7,2,09,6,yes,2025-01-07
1226474,144141,prior,24,2,13,14,no,2025-01-15
2352345,78382,prior,26,4,12,7,no,2025-01-08
1430552,52597,prior,24,1,15,13,no,2025-01-14
3342265,62443,prior,48,4,10,7,yes,2025-01-08
1090408,39766,prior,6,0,16,14,no,2025-01-15
466190,8265,prior,42,4,12,5,no,2025-01-06
2509774,180480,prior,25,0,09,4,yes,2025-01-05
3072463,23334,prior,15,3,10,22,yes,2025-01-23
933757,108565,test,10,4,13,30,no,2025-01-31
2323665,88350,prior,34,0,13,4,no,2025-01-05
486302,194167,prior,3,4,15,30,no,2025-01-31
2209676,21630,prior,15,2,13,0,no,2025-01-01
275885,141637,prior,82,3,09,1,yes,2025-01-02
415128,48730,train,18,5,11,22,no,2025-01-23
1813545,47159,prior,6,5,12,7,no,2025-01-08
2547217,88849,prior,20,1,16,8,no,2025-01-09
2996973,191259,prior,29,3,20,4,no,2025-01-05
3190305,8747,prior,63,1,07,5,yes,2025-01-06
1960247,115610,prior,10,1,19,11,no,2025-01-12
2620609,200048,prior,6,6,20,6,no,2025-01-07
3413878,97609,prior,48,6,18,3,no,2025-01-04
1532538,23469,prior,28,0,23,6,no,2025-01-07
3386117,171493,prior,7,1,12,13,no,2025-01-14
955780,61592,test,18,1,18,6,no,2025-01-07
2298869,176447,prior,7,1,15,0,no,2025-01-01
1867966,56438,prior,19,0,14,7,no,2025-01-08
2877650,184989,prior,10,3,23,11,no,2025-01-12
2759264,96842,prior,26,1,11,2,no,2025-01-03
821762,27599,prior,9,3,18,9,no,2025-01-10
1104855,63014,prior,11,1,12,4,no,2025-01-05
2922697,90176,train,8,3,11,30,no,2025-01-31
3396335,4382,prior,59,6,16,0,no,2025-01-01
355940,133227,prior,90,4,12,2,no,2025-01-03
324228,143296,prior,75,4,09,2,yes,2025-01-03
953456,91623,prior,14,0,12,5,no,2025-01-06
2922392,69101,prior,12,6,21,8,no,2025-01-09
2757864,109691,test,9,5,15,30,no,2025-01-31
1725546,41149,prior,5,2,17,11,no,2025-01-12
1965373,86358,prior,13,0,10,7,yes,2025-01-08
191310,188028,train,6,3,10,30,yes,2025-01-31
3385984,31504,train,4,2,16,12,no,2025-01-13
1325531,24865,prior,7,1,18,11,no,2025-01-12
1538134,76437,prior,6,1,14,8,no,2025-01-09
2266764,176957,prior,6,0,21,16,no,2025-01-17
1903836,174906,prior,6,1,23,30,no,2025-01-31
2416166,124199,prior,26,6,19,7,no,2025-01-08
1540525,93874,prior,3,6,20,6,no,2025-01-07
1904990,112659,prior,13,1,12,4,no,2025-01-05
564114,86154,prior,19,6,10,6,yes,2025-01-07
232745,100017,prior,19,4,14,24,no,2025-01-25
1119903,168326,test,5,0,16,30,no,2025-01-31
223298,182607,prior,9,6,17,25,no,2025-01-26
678284,30030,prior,45,0,09,6,yes,2025-01-07
1083228,177860,train,5,3,14,12,no,2025-01-13
1831097,21017,prior,12,4,02,15,no,2025-01-16
108108,117944,prior,37,0,08,3,yes,2025-01-04
1383121,98005,prior,4,1,10,15,yes,2025-01-16
714275,64110,prior,9,3,14,27,no,2025-01-28
1258425,78961,prior,10,6,11,5,no,2025-01-06
3382755,163689,prior,7,2,14,13,no,2025-01-14
1431623,184790,prior,60,2,11,5,no,2025-01-06
3407094,62052,prior,63,2,11,6,no,2025-01-07
461662,180963,prior,96,3,11,19,no,2025-01-20
1691605,45978,prior,3,6,13,5,no,2025-01-06
3407635,110994,prior,42,0,15,0,no,2025-01-01
3330066,35177,prior,4,2,12,3,no,2025-01-04
268485,6968,prior,22,6,00,7,no,2025-01-08
1752385,194181,prior,6,1,15,12,no,2025-01-13
2163983,192479,prior,20,2,08,10,yes,2025-01-11
2164758,113021,prior,7,0,11,7,no,2025-01-08
1159969,137559,prior,9,3,14,1,no,2025-01-02
796476,29991,prior,3,3,16,12,no,2025-01-13
1636989,63981,prior,8,3,06,3,yes,2025-01-04
934846,31706,prior,44,0,13,4,no,2025-01-05
1354709,190178,prior,3,6,10,10,yes,2025-01-11
1490839,186228,prior,8,3,07,23,yes,2025-01-24
213624,175620,prior,16,1,13,27,no,2025-01-28
2111094,125045,prior,2,6,19,6,no,2025-01-07
891278,150134,prior,3,0,18,14,no,2025-01-15
2154511,32099,prior,5,5,16,4,no,2025-01-05
1859690,136833,train,6,1,18,30,no,2025-01-31
2138591,172024,prior,4,3,14,8,no,2025-01-09
3197222,177933,prior,8,4,20,28,no,2025-01-29
3195006,152356,prior,21,4,17,12,no,2025-01-13
3358860,187856,prior,2,0,15,3,no,2025-01-04
1028075,73835,prior,21,1,14,2,no,2025-01-03
201962,152068,prior,27,4,18,4,no,2025-01-05
3225458,31310,prior,43,2,08,1,yes,2025-01-02
1818649,4823,prior,13,6,13,16,no,2025-01-17
842625,29736,prior,2,3,16,3,no,2025-01-04
2162087,185677,prior,10,6,15,21,no,2025-01-22
846314,118852,prior,9,3,04,2,no,2025-01-03
656295,6835,prior,5,4,06,10,yes,2025-01-11
1984649,156710,train,7,0,17,21,no,2025-01-22
999900,195380,prior,13,2,12,11,no,2025-01-12
983196,84098,prior,35,4,13,1,no,2025-01-02
628913,24191,prior,31,0,15,4,no,2025-01-05
1908215,40098,prior,29,5,16,3,no,2025-01-04
791743,46376,prior,16,1,12,5,no,2025-01-06
1627904,155027,prior,35,5,10,7,yes,2025-01-08
1600100,158922,prior,12,3,13,13,no,2025-01-14
3407572,178885,prior,22,0,09,5,yes,2025-01-06
2296534,198609,prior,20,4,17,6,no,2025-01-07
408336,76914,prior,5,0,20,6,no,2025-01-07
856409,134432,prior,9,3,09,2,yes,2025-01-03
3301915,26481,prior,14,3,07,19,yes,2025-01-20
340966,125267,test,11,6,08,30,yes,2025-01-31
1169259,98518,prior,51,0,17,3,no,2025-01-04
33707,143269,test,12,0,16,7,no,2025-01-08
2618389,205535,prior,23,0,12,5,no,2025-01-06
260536,95557,prior,24,3,10,20,yes,2025-01-21
2724955,32339,prior,12,2,10,7,yes,2025-01-08
211681,33229,prior,2,1,10,13,yes,2025-01-14
363503,194664,prior,44,0,09,9,yes,2025-01-10
1891275,192753,prior,4,0,17,30,no,2025-01-31
2462570,200154,prior,25,1,16,14,no,2025-01-15
2411853,147191,test,10,2,16,4,no,2025-01-05
